DEPARTMENT_finishing,DEPARTMENT_sweing,TEAM_1,TEAM_2,TEAM_3,TEAM_4,TEAM_5,TEAM_6,TEAM_7,TEAM_8,TEAM_9,TEAM_10,TEAM_11,TEAM_12,TARGETED_PRODUCTIVITY,SMV,WIP,OVER_TIME,INCENTIVE,IDLE_TIME,IDLE_MEN,NO_OF_STYLE_CHANGE,NO_OF_WORKERS,ACTUAL_PRODUCTIVITY
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.681060606
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.4206819866567828,0.678,0.5042016806722689,0.0,0.0,0.0,0.6264367816091955,0.850136766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.880530303
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.4907338769458858,0.7080000000000001,0.6302521008403361,0.0,0.0,0.0,0.6551724137931034,0.850502311
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.805909091
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.4874177313201702,0.4240177909562639,0.7020000000000001,0.5798319327731092,0.0,0.0,0.0,0.6494252873563219,0.8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.5600077429345721,0.21052631578947367,0.66,0.3361344537815126,0.0,0.0,0.0,0.6091954022988506,0.412119835
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.16860240030971735,0.4151223128243143,0.378,0.42016806722689076,0.0,0.0,0.0,0.3390804597701149,0.800246753
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.947689394
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.4406968124536694,0.7080000000000001,0.6302521008403361,0.0,0.0,0.0,0.6551724137931034,0.850502311
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.835757576
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4874177313201702,0.2902149740548554,0.67,0.5294117647058824,0.0,0.0,0.0,0.6494252873563219,0.800497246
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.024196670538133958,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,0.11494252873563218,0.712626263
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.32849399922570655,0.31764269829503333,0.66,0.42016806722689076,0.0,0.0,0.0,0.6091954022988506,0.800273829
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.8400000000000001,0.0,0.0,0.0,0.0,0.20689655172413793,0.919905405
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4874177313201702,0.3491475166790215,0.7020000000000001,0.6302521008403361,0.0,0.0,0.0,0.6494252873563219,0.850181818
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024196670538133958,0.0,0.256,0.0,0.0,0.0,0.0,0.06896551724137931,0.821354167
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7648083623693378,0.268346923647146,0.684,0.0,0.0,0.0,0.0,0.632183908045977,0.233705476
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.16473093302361594,0.15233506300963676,0.9760000000000001,0.42016806722689076,0.0,0.0,0.0,0.3275862068965517,0.800024932
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.681060606
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.38917716827279464,0.678,0.5042016806722689,0.0,0.0,0.0,0.6264367816091955,0.850136766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.735984848
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.38028169014084506,0.678,0.5042016806722689,0.0,0.0,0.0,0.6264367816091955,0.850136766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.891723485
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.45070422535211263,0.7080000000000001,0.7394957983193277,0.0,0.0,0.0,0.6551724137931034,0.900215716
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.779791667
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.4874177313201702,0.3951074870274277,0.7020000000000001,0.5798319327731092,0.0,0.0,0.0,0.6494252873563219,0.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.024196670538133958,0.0,0.060000000000000005,0.0,0.0,0.0,0.0,0.034482758620689655,0.515606061
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,0.06896551724137931,0.985
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.49481097108969607,0.7080000000000001,0.5294117647058824,0.0,0.0,0.0,0.6551724137931034,0.800117103
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.817102273
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4874177313201702,0.2776130467012602,0.6900000000000001,0.5294117647058824,0.0,0.0,0.0,0.6379310344827587,0.800594466
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.024196670538133958,0.0,0.184,0.0,0.0,0.0,0.0,0.11494252873563218,0.930340376
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.32849399922570655,0.3984432913269088,0.47200000000000003,0.37815126050420167,0.0,0.0,0.0,0.6206896551724138,0.750098351
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.4,0.0,0.0,0.0,0.0,0.20689655172413793,0.911589744
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4874177313201702,0.24462564862861377,0.6960000000000001,0.5294117647058824,0.0,0.0,0.0,0.6436781609195402,0.801028213
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.16473093302361594,0.32876204595997033,0.366,0.42016806722689076,0.0,0.0,0.0,0.3275862068965517,0.800343766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.670075758
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.35952557449962935,0.678,0.5042016806722689,0.0,0.0,0.0,0.6264367816091955,0.850136766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.628882576
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.42920681986656783,0.678,0.5042016806722689,0.0,0.0,0.0,0.6264367816091955,0.850136766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.858143939
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.4158636026686434,0.7080000000000001,0.6302521008403361,0.0,0.0,0.0,0.6551724137931034,0.851174114
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.846950758
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.4874177313201702,0.4010378057820608,0.7020000000000001,0.5294117647058824,0.0,0.0,0.0,0.6494252873563219,0.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.024196670538133958,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.817424242
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.16860240030971735,0.33098591549295775,0.314,0.42016806722689076,0.0,0.0,0.0,0.3390804597701149,0.800346445
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.873068182
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.5126019273535952,0.7080000000000001,0.6302521008403361,0.0,0.0,0.0,0.6551724137931034,0.850502311
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.820833333
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4874177313201702,0.2983691623424759,0.7020000000000001,0.5294117647058824,0.0,0.0,0.0,0.6494252873563219,0.8
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.024196670538133958,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.93532197
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.32849399922570655,0.3865826538176427,0.42800000000000005,0.0,0.0,0.0,0.0,0.6091954022988506,0.690182815
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.24000000000000002,0.0,0.0,0.0,0.0,0.20689655172413793,0.925643939
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9210220673635306,0.20830244625648628,0.6960000000000001,0.0,0.0,0.0,0.0,0.6436781609195402,0.473134796
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.34630274874177314,0.4477390659747961,0.532,0.0,0.0,0.0,0.0,0.632183908045977,0.452979626
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.597348485
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.16473093302361594,0.32876204595997033,0.366,0.42016806722689076,0.0,0.0,0.0,0.3275862068965517,0.800343766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.590435606
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.37509266123054114,0.678,0.37815126050420167,0.0,0.0,0.0,0.6264367816091955,0.850136766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.653598485
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.44810971089696067,0.678,0.5042016806722689,0.0,0.0,0.0,0.6264367816091955,0.850136766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.858143939
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.40585618977020016,0.7080000000000001,0.7394957983193277,0.0,0.0,0.0,0.6551724137931034,0.900215716
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.828295455
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.4874177313201702,0.2824314306893995,0.7020000000000001,0.31932773109243695,0.0,0.0,0.0,0.6494252873563219,0.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.024196670538133958,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.668087121
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.18621757646147888,0.3080059303187546,0.636,0.25210084033613445,0.0,0.0,0.0,0.5862068965517242,0.600229846
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.16860240030971735,0.33209785025945143,0.378,0.42016806722689076,0.0,0.0,0.0,0.3390804597701149,0.800246753
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.955151515
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.4073387694588584,0.548,0.6302521008403361,0.0,0.0,0.0,0.6551724137931034,0.850522167
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.880530303
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4874177313201702,0.2731653076352854,0.7020000000000001,0.5294117647058824,0.0,0.0,0.0,0.6494252873563219,0.8
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.024196670538133958,0.0,0.12000000000000001,0.0,0.0,0.0,0.0,0.09195402298850575,0.905454545
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.32849399922570655,0.3487768717568569,0.66,0.0,0.0,0.0,0.0,0.6091954022988506,0.800273829
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.024196670538133958,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.809564394
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.34630274874177314,0.42290585618977017,0.5640000000000001,0.0,0.0,0.0,0.0,0.6551724137931034,0.650040783
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.817424242
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.16473093302361594,0.3124536693847294,0.378,0.42016806722689076,0.0,0.0,0.0,0.3390804597701149,0.800181818
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.648106061
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.3821349147516679,0.678,0.5042016806722689,0.0,0.0,0.0,0.6264367816091955,0.850136766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.725
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.4570051890289103,0.678,0.5042016806722689,0.0,0.0,0.0,0.6264367816091955,0.850136766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.858143939
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.405114899925871,0.7080000000000001,0.6302521008403361,0.0,0.0,0.0,0.6551724137931034,0.850502311
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.24625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.9210220673635306,0.14121571534469976,0.462,0.37815126050420167,0.0,0.0,0.0,0.6494252873563219,0.688557555
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.024196670538133958,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.640577652
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.65,0.18621757646147888,0.3721275018532246,0.636,0.36974789915966383,0.0,0.0,0.0,0.5862068965517242,0.64998056
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.16860240030971735,0.28169014084507044,0.298,0.42016806722689076,0.0,0.0,0.0,0.3390804597701149,0.80007657
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.951420455
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.39770200148257967,0.7080000000000001,0.6302521008403361,0.0,0.0,0.0,0.6551724137931034,0.850502311
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.805909091
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4874177313201702,0.2679762787249815,0.7020000000000001,0.42016806722689076,0.0,0.0,0.0,0.6494252873563219,0.8
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.024196670538133958,0.0,0.108,0.0,0.0,0.0,0.0,0.08045977011494253,0.901262626
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7620983352690669,0.17234988880652335,0.66,0.453781512605042,0.0,0.0,0.0,0.6091954022988506,0.705576584
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.024196670538133958,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.821354167
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.34630274874177314,0.4807264640474425,0.6960000000000001,0.0,0.0,0.0,0.0,0.6436781609195402,0.526810345
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.16860240030971735,0.3721275018532246,0.378,0.42016806722689076,0.0,0.0,0.0,0.3390804597701149,0.800246753
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.670075758
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.4173461823573017,0.678,0.5042016806722689,0.0,0.0,0.0,0.6264367816091955,0.850136766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.681060606
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.4488510007412898,0.684,0.5042016806722689,0.0,0.0,0.0,0.632183908045977,0.850252525
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.858143939
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.4284655300222387,0.7080000000000001,0.6302521008403361,0.0,0.0,0.0,0.6551724137931034,0.850502311
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.20689655172413793,0.912766667
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.024196670538133958,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.601278409
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.4690282617111885,0.19644180874722014,0.636,0.31092436974789917,0.0,0.0,0.0,0.5862068965517242,0.582301029
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.16860240030971735,0.393995552260934,0.378,0.42016806722689076,0.0,0.0,0.0,0.3390804597701149,0.800246753
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.891723485
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4502516453735965,0.4047442550037064,0.7080000000000001,0.5294117647058824,0.0,0.0,0.0,0.6551724137931034,0.800117103
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.020131629887727445,0.0,0.084,0.0,0.0,0.0,0.0,0.06896551724137931,0.247316017
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9314750290360045,0.40252038547071906,0.28400000000000003,0.226890756302521,0.0,0.0,0.0,0.632183908045977,0.311207464
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.024196670538133958,0.0,0.096,0.0,0.0,0.0,0.0,0.05747126436781609,0.820833333
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.37746806039488956,0.30244625648628615,0.34,0.19327731092436973,0.0,0.0,0.0,0.632183908045977,0.600369686
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.024196670538133958,0.0,0.096,0.0,0.0,0.0,0.0,0.14942528735632185,0.864583333
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.34630274874177314,0.35767234988880653,0.48800000000000004,0.0,0.0,0.0,0.0,0.6436781609195402,0.700095563
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.16860240030971735,0.3602668643439585,0.378,0.31932773109243695,0.0,0.0,0.0,0.3390804597701149,0.800246753
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.837594697
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.44521873790166466,0.4262416604892513,0.678,0.5882352941176471,0.0,0.0,0.0,0.6264367816091955,0.900144811
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.06896551724137931,0.667329545
